vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
Y314919C,DRV_763,1734629514,1740331914,492.72,South
Z427849P,DRV_323,1729127679,1733015679,428.04,Northwest
X941343L,DRV_771,1720575962,1722131162,357.89,East
I305152C,DRV_508,1710537005,1711660205,545.3,East
T287334J,DRV_470,1713048228,1714344228,519.35,Northeast
D951718A,DRV_891,1726834961,1733228561,577.93,Northeast
D516060E,DRV_259,1725306985,1728244585,515.86,North
Y154100C,DRV_674,1735346322,1736987922,484.03,Northeast
G978820F,DRV_750,1719182360,1721774360,474.21,East
T389083P,DRV_256,1718988806,1719680006,382.94,Central
W909670T,DRV_564,1707042579,1714213779,587.09,South
Z427849P,DRV_263,1721893099,1726731499,649.17,West
Q885165W,DRV_651,1707604311,1710714711,572.55,West
S296222X,DRV_323,1724845466,1729424666,568.46,Northeast
O497840Z,DRV_125,1707162415,,431.1,East
V104332G,DRV_564,1706791029,1706877429,467.66,East
J212499T,DRV_324,1716767220,1724456820,461.04,Northwest
O903067I,DRV_103,1732173977,1736580377,487.39,South
R183982Y,DRV_928,1723795511,1730966711,642.25,North
B751401V,DRV_532,1715393913,1715480313,447.33,North
B677219Y,DRV_214,1730969855,1732697855,366.35,Northwest
O339421P,DRV_267,1729593964,1737369964,443.19,West
D868633W,DRV_350,1733052003,1737717603,601.31,Northwest
C268117X,DRV_718,1732580558,1737764558,600.6,North
G537735R,DRV_199,1730106425,1733389625,528.92,West
Y996504C,DRV_422,1706426138,1713510938,475.36,Central
W313518S,DRV_532,1735425616,1741819216,463.35,East
V884252X,DRV_704,1720139869,1721435869,365.14,West
U356159Q,DRV_763,1724330743,1724935543,604.21,West
Z299737A,DRV_338,1723400592,1724091792,385.89,Northeast
L731121U,DRV_862,1725534836,1733138036,532.63,Northeast
W313518S,DRV_833,1724012702,1730406302,473.72,North
J970283U,DRV_605,1717060899,,488.36,Central
F486528P,DRV_130,1733024589,1734752589,608.85,Central
D496499N,DRV_381,1721284499,1728714899,512.32,East
L735866R,DRV_886,1719244493,1725551693,621.9,South
P484677D,DRV_996,1711341674,1716439274,470.98,Central
L519398R,DRV_799,1722115840,1729719040,403.09,East
F702966B,DRV_510,1710355168,1718131168,611.81,North
I786527V,DRV_796,1718840361,1719617961,427.2,Northwest
Q539502D,DRV_698,1715976767,1716235967,648.28,Northwest
V611254D,DRV_452,1716973722,1721984922,568.05,North
P317810I,DRV_975,1716880228,1721891428,506.56,North
O780913R,DRV_381,1722042361,1723856761,404.75,East
G909656A,DRV_723,1714421608,1721160808,599.76,Northwest
G667116V,DRV_529,1725565945,1728244345,476.04,East
N518347I,DRV_352,1713413952,1720844352,549.17,Northwest
W941318A,DRV_796,1707618359,1711765559,472.49,South
I305486E,DRV_771,1706945922,1709451522,546.1,Central
R387262D,DRV_266,1707630951,1713333351,562.75,West
R544948G,DRV_651,1731022452,,620.81,Central
W489638U,DRV_146,1718569722,1722025722,428.52,Northwest
C611836O,DRV_490,1731092275,,379.47,Northwest
S812067M,DRV_241,1712622208,1714350208,519.39,North
F210202W,DRV_981,1725071388,1725935388,555.71,West
R368876F,DRV_317,1724083279,,500.16,West
X422096K,DRV_494,1705744261,1712829061,626.65,North
V850506U,DRV_296,1714412054,1715362454,541.61,Northwest
J861015F,DRV_818,1707288999,1708498599,489.98,South
I111554Y,DRV_470,1713405600,1715220000,472.77,Northwest
I305486E,DRV_658,1722761043,1723106643,505.66,East
V595269T,DRV_925,1713466821,,536.92,West
I202970E,DRV_796,1727023971,1733590371,446.69,West
S966319O,DRV_470,1704294117,1704726117,409.19,East
P317810I,DRV_448,1730453630,1736242430,377.71,East
P345401K,DRV_246,1724497196,1729335596,395.7,East
E459332J,DRV_146,1725329560,1730513560,543.58,North
E459332J,DRV_743,1723857468,1727745468,629.66,South
B998094L,DRV_323,1724169113,,353.01,Northwest
U418328Z,DRV_723,1711865431,1714284631,536.83,South
C868727Q,DRV_755,1734915273,1740358473,492.04,Central
N329318L,DRV_674,1714332973,1721849773,501.85,South
G519108M,DRV_911,1729016162,1733076962,429.18,Northeast
C431611K,DRV_180,1722126478,1724200078,506.78,North
K569816M,DRV_529,1714581465,1721752665,493.19,Central
O780913R,DRV_996,1707411026,1714927826,611.03,North
S427109E,DRV_605,1722376735,1726437535,591.8,South
F668893O,DRV_199,1719856316,,577.43,Central
M473947H,DRV_649,1708006707,1713190707,400.05,East
F434558I,DRV_490,1728138089,1730643689,420.42,Northeast
C868727Q,DRV_674,1728855962,1731188762,589.3,West
B677219Y,DRV_674,1733791327,1738629727,481.15,Central
Z863794A,DRV_132,1710686758,1713192358,353.69,Northeast
V826398I,DRV_579,1714995742,1718624542,363.29,East
Y412528A,DRV_680,1709794641,1716620241,362.5,Northwest
I522872P,DRV_611,1709410273,1715199073,459.59,East
P078447Z,DRV_376,1729182620,1731256220,610.19,Northeast
P143410A,DRV_350,1729775014,1734527014,397.17,Northeast
J514936X,DRV_374,1719604015,1722023215,507.07,East
D161528L,DRV_771,1708529231,1716046031,393.08,South
P859321Q,DRV_981,1726360527,1727310927,648.09,East
H640376P,DRV_350,1706198451,1707148851,605.03,Northeast
Z522395V,DRV_670,1729141253,1729486853,414.51,East
K123828V,DRV_674,1731898294,1735095094,483.15,East
X937567R,DRV_786,1732628193,1740404193,558.98,West
E775204H,DRV_373,1720426785,1721463585,481.87,Central
E208267P,DRV_771,1719922988,1720095788,608.52,Northeast
E040541V,DRV_987,1712394502,1718010502,630.51,Central
Y793564Z,DRV_323,1730846801,1732834001,546.42,Northwest
S812067M,DRV_911,1733222076,1740047676,598.29,West
H086211J,DRV_448,1716273202,1718433202,496.02,Northwest
Z161369H,DRV_743,1731126700,1734323500,397.56,East
F476870R,DRV_373,1709257639,1711158439,512.5,Northeast
X941343L,DRV_982,1729958151,1734537351,552.98,Northwest
S738721G,DRV_864,1723051536,1730654736,386.61,Central
Z299737A,DRV_804,1706589546,1712810346,632.79,North
I121003M,DRV_649,1718580256,1724887456,545.66,Central
K742054R,DRV_400,1715471317,,465.3,Northwest
J556258G,DRV_489,1721471868,1723199868,371.18,South
V262181M,DRV_369,1721391241,,558.2,West
I786691U,DRV_463,1727592166,1733121766,381.74,North
U807154H,DRV_846,1725908734,1728068734,458.09,Central
Q539502D,DRV_742,1725894658,1730560258,444.79,North
I860084S,DRV_651,1716929264,1723754864,392.05,East
W805310B,DRV_758,1721807362,1727855362,552.53,Northwest
V104332G,DRV_494,1722469378,1728171778,505.7,West
C387571U,DRV_242,1721692835,1722470435,618.76,West
H278680E,DRV_470,1724060248,1726047448,411.3,West
I376724P,DRV_649,1730238208,1734817408,502.28,East
A470551L,DRV_796,1721031942,1724228742,580.96,South
S171339W,DRV_941,1708574592,1709870592,402.14,Northwest
R368876F,DRV_796,1727919073,1733448673,606.1,South
T617990Q,DRV_371,1730284569,1732790169,371.8,Central
G978820F,DRV_710,1735012270,,441.33,Central
V850506U,DRV_171,1727502571,,527.38,West
I786527V,DRV_941,1715121711,1719355311,586.13,South
K569816M,DRV_246,1708145046,1714365846,359.88,Northwest
U773592T,DRV_448,1719922477,1723032877,529.52,Northeast
T226752J,DRV_641,1733954748,1736546748,397.85,West
G604945K,DRV_621,1727278579,1732203379,352.21,North
S738721G,DRV_710,1711197900,1712407500,496.8,North
A472779F,DRV_214,1704636330,1708092330,423.35,South
Q278681X,DRV_891,1721712899,1727760899,611.87,Central
V675869U,DRV_324,1731310374,,415.59,Northwest
A146584S,DRV_658,1716853280,1720741280,486.06,West
Z427849P,DRV_569,1733870002,1740177202,522.44,South
O640052Q,DRV_792,1704691403,1705469003,547.64,South
X937567R,DRV_181,1706229299,1708734899,541.17,South
W313678P,DRV_505,1725956192,,548.75,North
S966319O,DRV_242,1732607650,1738914850,518.01,Northwest
Q808412H,DRV_538,1714527327,,624.76,East
S605297X,DRV_241,1717070069,1718020469,420.87,West
A514627U,DRV_963,1720687754,1722329354,397.02,Northeast
S807374E,DRV_470,1716296496,1716901296,521.42,Central
Z863794A,DRV_488,1728757259,1731090059,616.23,East
K324210Y,DRV_570,1711006567,,636.42,Northeast
P776945F,DRV_846,1708497955,1712126755,360.7,Northwest
O516271Y,DRV_674,1713197558,1717431158,495.6,North
C075622J,DRV_473,1726399097,1727263097,634.28,North
X941343L,DRV_718,1726130127,,468.74,South
N518347I,DRV_864,1732081973,1733809973,350.04,East
N182449T,DRV_981,1732336049,1734582449,539.53,West
G590515J,DRV_203,1712081999,1714760399,416.69,West
S740344D,DRV_796,1721430882,1725491682,410.18,Central
J280598B,DRV_864,1714807455,,353.5,Northwest
G578729I,DRV_171,1707488801,1711895201,463.16,East
F430391U,DRV_127,1728003865,1731459865,422.35,North
I766270G,DRV_799,1716238163,1716324563,584.47,South
S986652C,DRV_180,1729855059,1736939859,461.05,Northwest
J514936X,DRV_167,1728112638,1735629438,635.18,West
U418328Z,DRV_756,1713716593,1720887793,379.3,North
C387571U,DRV_256,1734764718,,414.08,North
D534874F,DRV_314,1715746058,1716955658,514.26,Central
Z863794A,DRV_723,1729036041,1729295241,383.63,West
K123828V,DRV_564,1705152476,1710250076,386.0,Northeast
N415747M,DRV_814,1717149499,1722333499,456.3,North
W400504X,DRV_173,1707226140,1711632540,548.56,Northeast
N243106X,DRV_316,1725115712,1728312512,570.01,Northeast
R927065U,DRV_384,1718327026,1724288626,611.12,Central
A293870S,DRV_545,1725507960,1731037560,399.4,South
L949375F,DRV_754,1712693756,1718914556,374.1,North
E361103E,DRV_926,1716933766,1724450566,435.29,West
G909656A,DRV_821,1707032987,1709884187,392.8,Northeast
U418328Z,DRV_448,1719804743,1721100743,524.61,West
Z348039Y,DRV_821,1715378928,,438.98,Central
U675254U,DRV_750,1704581441,1710802241,364.92,Northeast
C982258H,DRV_381,1718379142,1724859142,491.14,East
E573322S,DRV_180,1708604805,1713616005,528.05,South
Y892554A,DRV_873,1707182260,1707614260,533.06,Central
A109439N,DRV_263,1712827284,,506.46,East
Y996504C,DRV_573,1726381371,1729750971,395.26,South
T254629F,DRV_214,1718820757,1722103957,367.77,West
J078161S,DRV_532,1709887571,1713948371,446.9,South
N901398E,DRV_911,1706760322,1708920322,377.99,West
P776945F,DRV_881,1722387570,1722733170,453.93,North
B565431V,DRV_479,1712989439,,466.51,West
H339187T,DRV_204,1715844648,1721979048,399.42,North
I305152C,DRV_444,1724655018,1726987818,604.35,Northeast
Y411998D,DRV_621,1725226101,,625.15,Northwest
B383206O,DRV_505,1709557858,1716037858,548.29,East
D473597X,DRV_765,1708651337,1709342537,632.76,East
S596966H,DRV_982,1728255000,1732834200,649.99,West
V826398I,DRV_432,1722690035,1726664435,449.27,North
T958887K,DRV_665,1734994135,,554.15,Northeast
F210202W,DRV_777,1712382435,1718776035,396.57,West
O951802Z,DRV_859,1733616241,1740096241,401.19,West
R406088U,DRV_125,1708907573,1714696373,450.48,Northwest
V322602V,DRV_487,1712067155,1717942355,395.94,Northeast
Q539502D,DRV_990,1704443233,1707208033,627.65,Northwest
R183982Y,DRV_611,1729609931,1734189131,519.33,Central
C387571U,DRV_325,1732960919,1739268119,508.73,Northwest
U657661B,DRV_881,1721853846,1724186646,581.41,North
U791805I,DRV_203,1710602319,1710775119,496.7,North
N124065Y,DRV_710,1722229126,1724734726,418.1,Central
D759464T,DRV_381,1707577109,1712415509,489.18,West
K724004M,DRV_990,1727422853,1735112453,524.5,Northeast
U356159Q,DRV_373,1704650304,,496.88,North
N415747M,DRV_801,1705241732,1711980932,495.51,Northwest
W451712O,DRV_564,1735481085,,480.95,North
B383206O,DRV_333,1712362985,1718065385,480.2,South
G578729I,DRV_212,1714307629,1717072429,557.55,Northeast
V675869U,DRV_756,1730943802,1735091002,477.38,East
K742054R,DRV_432,1725036429,1726850829,404.02,West
H134936I,DRV_532,1728092060,1733362460,638.99,South
I755719H,DRV_400,1705506360,1707666360,540.41,North
P854973R,DRV_532,1705419110,1709047910,579.44,Northeast
I095849K,DRV_765,1735068818,,420.07,South
D192832Y,DRV_804,1717394207,1723183007,419.2,Central
H499125P,DRV_374,1718963952,1723283952,514.19,Northeast
R230047U,DRV_448,1718544402,1718976402,593.1,Northeast
P384251X,DRV_369,1707532512,1712802912,398.04,East
P776945F,DRV_847,1718420443,1721098843,568.67,South
W706540Y,DRV_227,1721989051,,641.0,Central
I499727E,DRV_204,1713705468,1714569468,607.85,West
U142626X,DRV_529,1731071566,1735909966,392.87,North
P317810I,DRV_765,1728912462,1732109262,627.56,South
T564139U,DRV_755,1710944943,1713796143,494.44,Northwest
K891135P,DRV_926,1728662123,1732550123,434.17,East
L598564B,DRV_564,1730692692,1735358292,485.62,South
R387262D,DRV_742,1707345902,1711752302,448.04,South
Y411998D,DRV_723,1711831501,1717101901,355.65,Central
V884252X,DRV_256,1721605534,1728344734,514.65,North
Z148465S,DRV_171,1722421738,1729852138,502.13,North
Y411998D,DRV_463,1734332410,,508.85,North
B383206O,DRV_494,1730649126,1733586726,502.48,Central
O482814G,DRV_214,1726582003,1728050803,634.4,Northwest
U142626X,DRV_881,1722714961,1728590161,479.67,West
X941343L,DRV_400,1727303025,,631.8,Central
H539621X,DRV_452,1729706172,1734544572,373.46,Central
W313678P,DRV_579,1707210872,1712999672,485.43,South
C387571U,DRV_877,1723846611,1726093011,648.69,East
E084700Z,DRV_214,1725875359,,619.43,Central
F579050I,DRV_887,1711779916,1714890316,546.36,West
O379237Q,DRV_132,1717905690,1720756890,567.61,South
X097289Y,DRV_579,1717727952,1723948752,411.04,South
F476870R,DRV_649,1720007692,1727265292,559.6,Northeast
M355690J,DRV_357,1730271506,1736492306,372.56,East
I571918O,DRV_467,1726185014,1732665014,556.51,Central
N859770R,DRV_854,1735357510,1737344710,469.26,North
U980793M,DRV_189,1725933399,1728611799,443.27,Northeast
Y415667V,DRV_545,1721552548,1726650148,396.36,West
O175496X,DRV_697,1704549418,1709819818,624.01,Northeast
B824771O,DRV_422,1721140100,,558.45,South
E208267P,DRV_716,1718074458,1723431258,402.09,Central
N877175X,DRV_649,1718973070,1725798670,530.52,Central
R335290J,DRV_148,1723103453,1725609053,648.66,Northwest
T958887K,DRV_925,1730668647,1732742247,543.87,Central
O640052Q,DRV_733,1718351278,1724744878,528.07,South
O415206T,DRV_839,1718218579,1724784979,394.59,Northwest
B912419T,DRV_792,1718786562,1720687362,594.27,West
H278680E,DRV_494,1706936007,1710737607,616.82,Northwest
F579050I,DRV_996,1729315130,1731129530,365.6,Northeast
Z161369H,DRV_423,1722607385,,522.8,West
B565431V,DRV_204,1706907658,1710018058,373.24,South
X097289Y,DRV_754,1712634427,1715917627,647.57,Northwest
Q467065R,DRV_204,1722919463,1725165863,388.45,Central
I305152C,DRV_777,1720971617,1724686817,414.22,West
Y835841G,DRV_256,1722728799,1727480799,493.89,South
N962923Z,DRV_703,1730835662,1735846862,472.17,Northeast
G590515J,DRV_545,1710383321,1717208921,555.98,Northeast
P317810I,DRV_981,1712126263,1716705463,607.94,North
X188805N,DRV_473,1729991514,1735261914,559.41,Central
M655852M,DRV_487,1725690215,1728195815,474.56,Northeast
Q125674Z,DRV_165,1712341389,1717611789,599.84,West
H499125P,DRV_617,1734474003,1740090003,416.43,West
P143410A,DRV_334,1728041019,1733570619,458.66,South
H086211J,DRV_324,1713347515,1717149115,474.2,Central
V262181M,DRV_490,1735233295,1740935695,407.56,East
U137098N,DRV_611,1733466797,1739773997,407.03,Central
M518705S,DRV_314,1705326551,1708523351,430.09,North
O067165D,DRV_564,1732004762,1736324762,368.67,North
M115447T,DRV_680,1709874069,1716786069,637.88,Central
I784991G,DRV_195,1734707048,1739113448,566.99,South
J924075G,DRV_217,1717859239,1720192039,526.73,North
S812067M,DRV_167,1731562977,1731908577,497.25,North
I910651D,DRV_263,1718731939,1725557539,514.68,North
W242253H,DRV_868,1716660940,1720203340,386.04,Central
Y892554A,DRV_839,1732696387,1733905987,528.08,North
F210202W,DRV_924,1732520107,1738136107,587.21,Northeast
A399091Q,DRV_847,1708358982,1715270982,399.94,West
S340438K,DRV_266,1723798980,1727082180,620.53,North
L949375F,DRV_723,1716599116,1721610316,445.8,East
A109439N,DRV_314,1711187058,1718271858,371.37,North
A099770I,DRV_532,1720690396,1728120796,350.96,East
X181883W,DRV_532,1733308161,1737109761,493.65,Central
W110475R,DRV_193,1729673095,1732869895,521.67,North
R155792T,DRV_242,1729111158,1733949558,598.41,West
C075622J,DRV_165,1732974078,1733751678,408.1,North
C814124G,DRV_314,1717686105,1717945305,399.36,East
Y341016Y,DRV_463,1716703940,1723356740,526.96,Central
E107991I,DRV_821,1711211682,1713803682,618.83,Northwest
S605297X,DRV_621,1719218699,1722933899,604.09,East
I499727E,DRV_799,1730417826,1730677026,407.16,Northwest
P586518V,DRV_646,1704785178,1708932378,611.32,Central
F668893O,DRV_873,1714478993,1721218193,635.78,Central
J979955C,DRV_314,1728425528,1729030328,584.42,Northeast
G667116V,DRV_710,1707936528,1713638928,446.07,Central
A514627U,DRV_691,1707690395,1710973595,407.89,South
Z348039Y,DRV_777,1721731688,1726656488,381.59,Northwest
S807374E,DRV_818,1708125265,1714432465,609.97,Central
N518347I,DRV_532,1709374356,1716631956,532.2,North
U329668F,DRV_256,1727147492,1730430692,633.13,North
I860084S,DRV_814,1706911496,1709157896,604.96,East
I284210A,DRV_376,1724423290,1731248890,625.91,West
Z262849I,DRV_489,1717525053,1721845053,605.78,Central
I202970E,DRV_703,1735559267,,542.19,West
U657661B,DRV_804,1733042068,1738917268,482.62,North
J836440L,DRV_490,1716492062,1717701662,365.78,North
B906594F,DRV_173,1720363979,1725461579,463.89,West
Q904530H,DRV_473,1731063165,1737543165,543.13,Northeast
A299468T,DRV_217,1708516523,1711540523,464.91,South
C217043Y,DRV_338,1723842616,1728508216,448.53,West
O933083O,DRV_529,1731214667,,531.44,East
U558867M,DRV_710,1704869561,1706683961,537.37,Northeast
C431611K,DRV_171,1710891421,1717112221,508.5,West
L731121U,DRV_864,1719061731,1723554531,636.79,South
P369378R,DRV_818,1717048801,1722492001,513.77,West
L731121U,DRV_374,1724345318,1730825318,611.48,Central
K123828V,DRV_157,1721455680,1726207680,623.87,East
U356159Q,DRV_611,1727310405,1729988805,361.45,Northeast
Q619906I,DRV_605,1713640356,,434.44,East
A146584S,DRV_963,1713423431,1715497031,485.82,East
U047095I,DRV_743,1715596157,1717324157,473.59,North
P612275A,DRV_987,1712541200,1717638800,398.93,West
O780913R,DRV_704,1719380567,1722922967,611.63,South
E459332J,DRV_325,1735325791,1738176991,352.19,West
I784991G,DRV_448,1722819135,1723164735,474.17,Central
S742684H,DRV_579,1707930978,1715447778,517.95,Northeast
M014767C,DRV_317,1720670189,1726026989,617.19,West
W832731J,DRV_242,1707634437,1709794437,551.7,South
N275326R,DRV_697,1725136794,1727123994,468.11,West
N221890P,DRV_324,1735283860,1740640660,441.34,Northeast
P260422J,DRV_799,1731396361,1734161161,644.73,Northwest
U627570W,DRV_130,1721474357,1725967157,471.92,West
T575692U,DRV_261,1732616886,1738492086,471.13,South
K797881H,DRV_370,1729756601,1735977401,587.34,North
U717565Q,DRV_125,1735556463,1737802863,589.81,South
Q858842E,DRV_710,1731557128,1738382728,440.95,Central
J932480A,DRV_723,1717371764,1721432564,433.04,West
